Category,Headline,SubHeading
VM fodbold,Dommerekspert hylder valget til VM-finalen – men det kan også ødelægge alt,Dommerekspert Kenn Hansen roser valget af Szymon Marciniak som VM-finaledommer. En dårlig præstation fra den polske dommer kan dog få konsekvenser
VM fodbold,"Bronzekamp handler om ""udødelighed"", mener kroatisk topscorer","Mens Kroatien vandt sølv i 2018, har Marokko aldrig før spillet med om medaljerne ved VM. Det gør de på lørdag"
VM fodbold,Portugals landstræner stopper,"Fernando Santos, der førte Portugal til EM-titlen i 2016, stopper som landstræner efter otte år på posten"
VM fodbold,"Se ni legendariske jubelscener og gæt, hvem der stod bag","Jubelscener er noget, mange af os husker, men hvor godt sætter de sig egentlig på nethinden? Vi har udvalgt ni af de mest ikoniske fra VM-historien"
VM fodbold,Marokko sender klage til FIFA,Det marokkanske fodboldforbund har klaget over dommerens indsats i onsdagens VM-semifinale
VM fodbold,Fransk fan reagerer efter Mbappé-uheld,"En fransk tilskuer blev slået ud og husker ikke de minutter, hvor Kyllian Mbappé opsøgte ham inden onsdagens VM-semifinale"
VM fodbold,Fransk stjerne stikker til Messi,De forsvarende verdensmestre fra Frankrig lader sig ikke skræmme af Lionel Messi forud for VM-finalen
VM fodbold,Marokkansk profil sletter billede og undskylder,Sofyan Amrabat har taget et opslag ned fra sin Instagram af respekt for spaniere
VM fodbold,Fransk stjerne forklarer afdæmpet jubel,"Aurélien Tchouaméni var ikke ligefrem ekstatisk, da han mødte pressen efter sejren over Marokko i VM-semifinalen"
VM fodbold,Frankrig kan få stor forstærkning til VM-finale,"Den franske landstræner har stadig mulighed for at bruge Karim Benzema i finalen, da han stadig er en del af den franske trup"
VM fodbold,Fransk indskifter blev historisk – men slår ikke Ebbe Sand,"Randal Kolo Muani scorede målet til 2-0, som også var bemærkelsesværdigt på anden vis, end at det var med til at sende Frankrig i VM-finalen"
VM fodbold,Solbakken kritiserer Marokko: - På grænsen til uprofessionelt,"Marokkos kaptajn, Romain Saïss, gik fra banen midtvejs i første halvleg"
VM fodbold,Marokkansk fan kørt ihjel under uroligheder,En 14-årig dreng døde onsdag aften under fodbolduroligheder i Frankrig. I Paris blev 115 mennesker anholdt
VM fodbold,- Der er følelser. Der er stolthed. Og der er et sidste skridt,"Theo Hernández kalder Frankrigs anden VM-finale i træk for ""et fantastisk øjeblik"""
VM fodbold,"Dommerekspert mener, at Marokko blev snydt for ”soleklart” straffespark","Marokko tabte VM-semifinalen med 2-0 til Frankrig, men det kunne et potentielt straffespark muligvis have lavet om på"
VM fodbold,Mbappé undskylder til fan efter uheld i opvarmning,En fodboldfan blev ramt i hovedet af Kylian Mbappés vildfarne skud før VM-semifinalen mellem Frankrig og Marokko
VM fodbold,VM-profil kunne være endt i FCM,"Midtbanespilleren Sofyan Amrabat har spillet et stort VM for Marokko, der onsdag aften spiller semifinale mod Frankrig"
VM fodbold,"Når fransk stjerne scorer, skriver Morten Bruun de tre samme ord",Eksperten har et helt særligt forhold til Olivier Giroud
VM fodbold,I aften står de ansigt til ansigt – her er historien om deres tætte venskab,"I løbet af halvandet år har Kylian Mbappé og Achraf Hakimi knyttet et venskab, der rækker langt ud over fodboldbanens 105x68 meter"
VM fodbold,Obduktion fastslår dødsårsagen for anerkendt VM-journalist,"Journalistens bror, som har spredt konspirationer omkring dødsfaldet, trækker sine anklager tilbage efter obduktionen"
VM fodbold,Fransk landstræner holder med Marokko,Saudi Arabiens franske landstræner kan ikke skjule sin sympati for sit tidligere hold Marokko
VM fodbold,Solbakken slagter Wenger: - Han er blevet hjernevasket,"Franskmanden arbejder nu hos FIFA, hvor han er chef for global fodboldudvikling"
VM fodbold,Sikkerhedsvagt død efter fald på VM-stadion,"Efter dage på hospitalet er en sikkerhedsvagt død, efter at han faldt på Lusail Stadium"
VM fodbold,"Marokkos kamp mod Frankrig er meget mere end fodbold – det er ""krig""",Marokko har allerede skrevet historie – se andre store afrikanske præstationer nederst i artiklen
VM fodbold,Marokkanske fans får storstilet plan ødelagt,"Flyselskabet siger, at beslutningen kommer efter restriktioner fra de qatarske myndigheder"
VM fodbold,Dommerekspert om Argentina-straffe: - Det er forkert,"Kenn Hansen mener ikke, at dommeren burde have dømt straffe til Argentina"
VM fodbold,Messi bekræfter VM-farvel,"Lionel Messi er glad for at kunne afslutte sin VM-rejse med en finale, siger han efter sejr i semifinalen"
VM fodbold,FCK-træner reagerer på målmænds skænderi under VM,"Jacob Neestrup forventer, at konflikten mellem målmændene Kamil Grabara og Mathew Ryan er ovre"
VM fodbold,Store stjerner hylder Messi,Argentina skal igen kæmpe om VM-guld. Her skal argentinerne forsøge at revanchere finalenederlaget fra 2014
VM fodbold,Quiz: Kan du gætte VM-semifinalisternes detaljer?,"Argentina, Kroatien, Frankrig og Marokko står i de fire semifinaler. Herunder kan du teste, hvor meget du kender til udvalgte spillere"
VM fodbold,"- Messi er den bedste i historien, siger landstræner","Det argentinske fodboldikon spillede en afgørende rolle, da Argentina tirsdag spillede sig i VM-finalen"
VM fodbold,Ni nøglekampe understreger Girouds vilde år,"2022 har været et af Olivier Girouds suverænt bedste år som fodboldspiller, og han har været helt afgørende for både AC Milan såvel som Frankrig"
VM fodbold,Álvarez i selskab med Pelé og Maradona,"Julián Álvarez scorede to mål i Argentinas semifinalesejr over Kroatien, og det sender ham i historiebøgerne"
